step,loss,validation_loss,edit_distance
290,7.638891696929932,,
290,7.397778511047363,,
290,7.557174205780029,,
290,7.748463153839111,,
291,8.824233055114746,,
291,7.464545726776123,,
291,8.144556045532227,,
291,6.903731822967529,,
292,6.83178186416626,,
292,7.606910228729248,,
292,6.852078437805176,,
292,6.431993007659912,,
293,7.758792877197266,,
293,7.1464691162109375,,
293,8.301477432250977,,
293,6.347766399383545,,
294,6.719383716583252,,
294,6.584596633911133,,
294,6.636600017547607,,
294,7.56588888168335,,
295,7.652139186859131,,
295,6.108858108520508,,
295,8.108030319213867,,
295,7.720064640045166,,
296,7.03610897064209,,
296,8.229616165161133,,
296,7.2498579025268555,,
296,7.682785511016846,,
297,7.393646240234375,,
297,6.4684576988220215,,
297,8.214879035949707,,
297,6.359745025634766,,
298,7.554020404815674,,
298,7.167314529418945,,
298,7.950267791748047,,
298,6.001194477081299,,
299,7.217336654663086,,
299,6.737817287445068,,
299,7.018665790557861,,
299,7.090266227722168,,
300,7.842133045196533,,
300,4.968268394470215,,
300,8.417046546936035,,
300,6.799720287322998,,
301,8.687821388244629,,
301,5.977935791015625,,
301,5.776544094085693,,
301,6.93679666519165,,
302,7.831421375274658,,
302,7.020427703857422,,
302,9.294297218322754,,
302,7.748326301574707,,
303,6.761918067932129,,
303,6.3634161949157715,,
303,7.0550217628479,,
303,8.68704605102539,,
304,7.677197456359863,,
304,7.5805888175964355,,
304,6.769921779632568,,
304,5.963498115539551,,
305,6.7031707763671875,,
305,6.933693885803223,,
305,7.863132476806641,,
305,7.001077175140381,,
306,5.618727684020996,,
306,6.948948383331299,,
306,6.737498760223389,,
306,7.21339225769043,,
307,5.929455757141113,,
307,7.470644474029541,,
307,9.229580879211426,,
307,7.849058151245117,,
308,5.284837245941162,,
308,5.536348342895508,,
308,7.492061138153076,,
308,6.844841957092285,,
309,6.116326332092285,,
309,6.987651824951172,,
309,6.229791641235352,,
309,7.642053604125977,,
310,7.418383598327637,,
310,8.09538745880127,,
310,7.12877082824707,,
310,8.123505592346191,,
311,6.456930637359619,,
311,7.4688720703125,,
311,7.38107442855835,,
311,6.760102272033691,,
312,7.74868631362915,,
312,6.0074567794799805,,
312,7.087613582611084,,
312,6.379418849945068,,
313,8.779101371765137,,
313,6.561568260192871,,
313,8.046125411987305,,
313,6.479128360748291,,
314,6.982828617095947,,
314,7.738295555114746,,
314,7.464202880859375,,
314,7.745451927185059,,
315,7.232248783111572,,
315,4.649694442749023,,
315,7.245194435119629,,
315,6.876750946044922,,
316,7.927304267883301,,
316,6.0579118728637695,,
316,6.945874214172363,,
316,8.333699226379395,,
317,6.98337459564209,,
317,6.637842178344727,,
317,7.111733913421631,,
317,7.405008792877197,,
318,6.500187397003174,,
318,7.116068363189697,,
318,7.217602729797363,,
318,7.449700832366943,,
319,7.053933143615723,,
319,6.818822860717773,,
319,7.511043071746826,,
319,7.567297458648682,,
320,7.150907039642334,,
320,7.4028472900390625,,
320,7.065369129180908,,
320,6.645389556884766,,
321,6.4496846199035645,,
321,7.6930718421936035,,
321,7.540493011474609,,
321,6.172363758087158,,
322,6.621146202087402,,
322,7.254642963409424,,
322,8.10037612915039,,
322,6.658059597015381,,
323,6.762692451477051,,
323,6.607558727264404,,
323,8.094730377197266,,
323,7.013594150543213,,
324,7.675686359405518,,
324,8.418384552001953,,
324,6.907459735870361,,
324,7.514871597290039,,
325,6.6611785888671875,,
325,7.3509521484375,,
325,9.005112648010254,,
325,5.435122966766357,,
326,7.400290489196777,,
326,8.04234790802002,,
326,6.087311744689941,,
326,6.956329345703125,,
327,7.648254871368408,,
327,8.014649391174316,,
327,7.092929363250732,,
327,7.117587566375732,,
328,4.684721946716309,,
328,7.471088409423828,,
328,6.791204452514648,,
328,8.516298294067383,,
329,7.1007161140441895,,
329,6.400092124938965,,
329,7.748576641082764,,
329,7.736870765686035,,
330,8.651575088500977,,
330,6.96075439453125,,
330,6.2891974449157715,,
330,7.196269989013672,,
331,7.842914581298828,,
331,6.823705673217773,,
331,8.073047637939453,,
331,6.681155204772949,,
332,5.276169776916504,,
332,7.076122283935547,,
332,6.108204364776611,,
332,6.817782402038574,,
333,5.995228290557861,,
333,7.2076520919799805,,
333,7.352585792541504,,
333,6.8054304122924805,,
334,6.838191986083984,,
334,7.081330299377441,,
334,5.825685501098633,,
334,6.069509506225586,,
335,5.9523844718933105,,
335,7.013650417327881,,
335,6.885738849639893,,
335,7.676028728485107,,
336,7.361491680145264,,
336,8.092005729675293,,
336,6.9187116622924805,,
336,6.883338928222656,,
337,7.615874290466309,,
337,6.473491668701172,,
337,6.584819793701172,,
337,8.158469200134277,,
338,7.7529377937316895,,
338,6.694832801818848,,
338,6.875034332275391,,
338,6.980422019958496,,
339,7.784101486206055,,
339,7.860082149505615,,
339,7.0931572914123535,,
339,6.375250816345215,,
340,7.152037620544434,,
340,6.928321361541748,,
340,6.208321571350098,,
340,8.158447265625,,
341,6.530407905578613,,
341,5.275090217590332,,
341,6.987666606903076,,
341,6.086346626281738,,
342,7.34645938873291,,
342,7.91790771484375,,
342,6.78441047668457,,
342,8.158364295959473,,
343,8.329222679138184,,
343,7.423396110534668,,
343,7.392632484436035,,
343,7.083169937133789,,
344,6.959750175476074,,
344,7.2347259521484375,,
344,7.106786727905273,,
344,7.059954643249512,,
345,7.733763217926025,,
345,5.810954570770264,,
345,7.803967475891113,,
345,7.048503398895264,,
346,5.913686275482178,,
346,6.652655124664307,,
346,5.647801399230957,,
346,6.511747360229492,,
347,7.400838375091553,,
347,7.862462043762207,,
347,7.902513027191162,,
347,8.315810203552246,,
348,7.073058605194092,,
348,7.904605388641357,,
348,8.381649017333984,,
348,6.756866455078125,,
349,5.81723165512085,,
349,4.850310325622559,,
349,6.511244297027588,,
349,7.618923187255859,,
350,5.407976150512695,,
350,7.717270374298096,,
350,6.9699249267578125,,
350,8.119415283203125,,
351,6.660916328430176,,
351,8.761059761047363,,
351,6.865068435668945,,
351,6.86146354675293,,
352,7.202760219573975,,
352,7.796290397644043,,
352,6.620968341827393,,
352,6.85842752456665,,
353,7.563925266265869,,
353,6.974693775177002,,
353,7.254350185394287,,
353,8.428177833557129,,
354,7.511630058288574,,
354,7.700669288635254,,
354,7.804123401641846,,
354,6.590664386749268,,
355,6.304561614990234,,
355,5.312448978424072,,
355,8.440054893493652,,
355,7.016777992248535,,
356,8.372665405273438,,
356,7.947210788726807,,
356,4.938343524932861,,
356,8.402982711791992,,
357,5.456232070922852,,
357,6.7497878074646,,
357,5.559854030609131,,
357,6.695337772369385,,
358,7.051610469818115,,
358,6.819395542144775,,
358,5.86665678024292,,
358,6.844182014465332,,
359,8.93139934539795,,
359,7.463040351867676,,
359,6.0839715003967285,,
359,8.207662582397461,,
360,7.505476474761963,,
360,7.491746425628662,,
360,6.514527797698975,,
360,7.161965370178223,,
361,5.9636149406433105,,
361,5.405395984649658,,
361,6.8835649490356445,,
361,6.997145652770996,,
362,6.827507972717285,,
362,7.355142593383789,,
362,6.811063766479492,,
362,7.557657241821289,,
363,7.816493511199951,,
363,7.494598388671875,,
363,6.919042587280273,,
363,7.844569683074951,,
364,6.340644359588623,,
364,6.714131832122803,,
364,7.250667572021484,,
364,7.543604373931885,,
365,7.916047096252441,,
365,6.948688507080078,,
365,7.327498912811279,,
365,6.507248401641846,,
366,7.63414192199707,,
366,6.076961517333984,,
366,7.768186569213867,,
366,6.940900802612305,,
367,7.564623832702637,,
367,7.714705944061279,,
367,7.131311416625977,,
367,7.83352518081665,,
368,7.821242809295654,,
368,8.24594497680664,,
368,5.561535835266113,,
368,6.889091968536377,,
369,7.25188684463501,,
369,6.626234531402588,,
369,5.8408894538879395,,
369,7.253472328186035,,
370,6.718989372253418,,
370,6.387959957122803,,
370,6.419504165649414,,
370,6.917454719543457,,
371,7.095438480377197,,
371,7.017906665802002,,
371,5.709214687347412,,
371,7.887244701385498,,
372,7.457718372344971,,
372,7.436585903167725,,
372,5.749298095703125,,
372,7.210140228271484,,
373,7.90679407119751,,
373,8.161988258361816,,
373,8.088134765625,,
373,8.498918533325195,,
374,4.732517719268799,,
374,9.761549949645996,,
374,7.039211750030518,,
374,6.543506145477295,,
375,6.143706798553467,,
375,6.908117294311523,,
375,6.93436861038208,,
375,6.946782112121582,,
376,7.215856552124023,,
376,7.607276439666748,,
376,6.604108810424805,,
376,7.772886753082275,,
377,6.094053268432617,,
377,7.68950080871582,,
377,6.396396160125732,,
377,7.385132789611816,,
378,8.023443222045898,,
378,6.185642242431641,,
378,8.068923950195312,,
378,5.8232340812683105,,
379,6.755529403686523,,
379,7.211920738220215,,
379,6.2378764152526855,,
379,7.982568264007568,,
380,6.970753192901611,,
380,8.823853492736816,,
380,6.365391731262207,,
380,6.989725589752197,,
381,7.845493316650391,,
381,7.525238037109375,,
381,6.469293117523193,,
381,7.241903781890869,,
382,6.7299089431762695,,
382,6.97330379486084,,
382,5.9369425773620605,,
382,6.092921733856201,,
383,7.337069511413574,,
383,6.894308090209961,,
383,9.000088691711426,,
383,5.0179667472839355,,
384,6.773751735687256,,
384,6.872176170349121,,
384,7.13948917388916,,
384,5.878990650177002,,
385,7.278768062591553,,
385,6.924158573150635,,
385,8.040986061096191,,
385,6.634435653686523,,
386,7.220588684082031,,
386,7.385108947753906,,
386,5.915200710296631,,
386,7.367437362670898,,
387,6.336677074432373,,
387,7.148523330688477,,
387,7.09176778793335,,
387,8.545246124267578,,
388,6.950166702270508,,
388,8.863360404968262,,
388,8.034969329833984,,
388,6.997073650360107,,
389,7.718100547790527,,
389,6.707762718200684,,
389,5.751158714294434,,
389,7.738077640533447,,
390,6.731112480163574,,
390,7.454708576202393,,
390,6.735849857330322,,
390,6.731622219085693,,
391,7.3365278244018555,,
391,8.823670387268066,,
391,6.247497081756592,,
391,6.981887340545654,,
392,7.30945348739624,,
392,6.851917743682861,,
392,6.380722999572754,,
392,7.815993309020996,,
393,7.1100592613220215,,
393,6.953315258026123,,
393,5.889461040496826,,
393,7.630080699920654,,
394,6.626827239990234,,
394,6.719903469085693,,
394,6.94042444229126,,
394,7.018880844116211,,
395,6.6970624923706055,,
395,7.3475022315979,,
395,6.678250789642334,,
395,7.289693832397461,,
396,8.110529899597168,,
396,8.620083808898926,,
396,7.07332706451416,,
396,6.353128910064697,,
397,6.9191718101501465,,
397,7.676747798919678,,
397,7.523921012878418,,
397,6.668218612670898,,
398,6.531450271606445,,
398,6.530948638916016,,
398,9.83115005493164,,
398,6.912483215332031,,
399,5.882297515869141,,
399,6.308356761932373,,
399,9.141764640808105,,
399,6.668656349182129,,
400,6.161938667297363,,
400,6.951040744781494,,
400,7.279378890991211,,
400,6.5931596755981445,,
401,7.145756721496582,,
401,6.444720268249512,,
401,7.033265113830566,,
401,5.869106292724609,,
402,7.647820949554443,,
402,8.1527738571167,,
402,6.566930294036865,,
402,6.459680557250977,,
403,6.860283851623535,,
403,7.281966686248779,,
403,4.826474666595459,,
403,4.0592265129089355,,
404,7.816895484924316,,
404,6.671607971191406,,
404,6.162171840667725,,
404,7.638751983642578,,
405,7.197500705718994,,
405,7.2941460609436035,,
405,6.457973480224609,,
405,5.160177230834961,,
406,6.6285834312438965,,
406,5.782019138336182,,
406,7.670187950134277,,
406,7.8029704093933105,,
407,8.403477668762207,,
407,6.205915927886963,,
407,5.683335781097412,,
407,6.270315647125244,,
408,7.489845275878906,,
408,6.446926593780518,,
408,7.068584442138672,,
408,7.111215114593506,,
409,7.297362804412842,,
409,7.28842306137085,,
409,7.536493301391602,,
409,8.647397994995117,,
410,6.765133380889893,,
410,7.419524669647217,,
410,6.970475196838379,,
410,5.835241317749023,,
411,6.458507061004639,,
411,7.198887825012207,,
411,7.310068130493164,,
411,6.7752814292907715,,
412,6.512121677398682,,
412,7.149226665496826,,
412,7.169379234313965,,
412,7.843127727508545,,
413,7.209025859832764,,
413,5.825516223907471,,
413,5.36958122253418,,
413,7.161979675292969,,
414,7.416385650634766,,
414,6.855034351348877,,
414,6.998532772064209,,
414,5.523754119873047,,
415,6.872674942016602,,
415,7.305322647094727,,
415,5.898755073547363,,
415,6.7893218994140625,,
416,6.006285190582275,,
416,7.230379581451416,,
416,6.877188205718994,,
416,6.911652088165283,,
417,6.302719593048096,,
417,7.114225387573242,,
417,6.714344024658203,,
417,7.562792778015137,,
418,6.708417892456055,,
418,7.22982931137085,,
418,6.167341232299805,,
418,6.944217681884766,,
419,5.993610382080078,,
419,7.155605792999268,,
419,7.160667419433594,,
419,6.220901966094971,,
420,6.420426845550537,,
420,6.062473297119141,,
420,6.855030059814453,,
420,7.514342308044434,,
421,6.627552032470703,,
421,6.328734874725342,,
421,6.826722621917725,,
421,6.613027572631836,,
422,7.818082809448242,,
422,6.146818161010742,,
422,6.174846172332764,,
422,6.820312023162842,,
423,7.027565002441406,,
423,7.633084297180176,,
423,5.7838335037231445,,
423,7.8678669929504395,,
424,8.136746406555176,,
424,7.610837459564209,,
424,7.58064079284668,,
424,6.541829586029053,,
425,5.706202507019043,,
425,7.1688055992126465,,
425,6.574533939361572,,
425,7.609792232513428,,
426,7.06556510925293,,
426,6.690474987030029,,
426,8.089496612548828,,
426,6.40900993347168,,
427,6.826714038848877,,
427,6.803913116455078,,
427,7.403756141662598,,
427,7.001943588256836,,
428,8.163652420043945,,
428,7.1611504554748535,,
428,6.8319878578186035,,
428,7.414618968963623,,
429,6.418986797332764,,
429,8.776498794555664,,
429,7.18625020980835,,
429,6.5348615646362305,,
430,8.001462936401367,,
430,7.36820650100708,,
430,5.789047718048096,,
430,8.78491497039795,,
431,5.826796054840088,,
431,6.825242042541504,,
431,5.593356132507324,,
431,5.126456260681152,,
432,7.266690731048584,,
432,4.8518524169921875,,
432,6.658417701721191,,
432,7.623341083526611,,
433,7.530641555786133,,
433,7.194119453430176,,
433,6.953398704528809,,
433,6.628453731536865,,
434,7.2743611335754395,,
434,5.4291839599609375,,
434,8.448467254638672,,
434,6.992788791656494,,
435,7.2473626136779785,,
435,7.112037181854248,,
435,7.2143120765686035,,
435,7.817086696624756,,
436,7.112750053405762,,
436,7.336099624633789,,
436,6.020884037017822,,
436,6.831319332122803,,
437,6.1915693283081055,,
437,8.441588401794434,,
437,6.278360366821289,,
437,6.951903343200684,,
438,7.527707576751709,,
438,6.605270862579346,,
438,6.089324474334717,,
438,6.768825531005859,,
439,6.765310287475586,,
439,7.219217300415039,,
439,5.806060314178467,,
439,6.25827693939209,,
440,6.190248012542725,,
440,6.793850421905518,,
440,7.163924694061279,,
440,8.1659517288208,,
441,8.6157808303833,,
441,7.09738826751709,,
441,6.223419189453125,,
441,7.402501106262207,,
442,7.516477108001709,,
442,6.529150009155273,,
442,7.4150800704956055,,
442,7.096057415008545,,
443,7.786866188049316,,
443,7.896006107330322,,
443,7.394399166107178,,
443,7.374853134155273,,
444,6.1681623458862305,,
444,7.569507122039795,,
444,7.08275842666626,,
444,7.263495922088623,,
445,7.123371601104736,,
445,6.681473731994629,,
445,6.569151878356934,,
445,6.59542989730835,,
446,5.956931114196777,,
446,7.451985836029053,,
446,8.321398735046387,,
446,7.210086345672607,,
447,7.555637836456299,,
447,7.229588985443115,,
447,7.8281145095825195,,
447,7.222362995147705,,
448,7.691285133361816,,
448,7.598503589630127,,
448,5.628704071044922,,
448,7.922804832458496,,
449,5.415299415588379,,
449,6.316946029663086,,
449,7.4159135818481445,,
449,6.147284984588623,,
450,6.158191204071045,,
450,7.445517539978027,,
450,6.696971416473389,,
450,6.6280903816223145,,
451,6.573904514312744,,
451,6.8816304206848145,,
451,7.113537311553955,,
451,7.359224319458008,,
452,7.378126621246338,,
452,6.294979572296143,,
452,7.433871746063232,,
452,7.274397373199463,,
453,6.975872039794922,,
453,9.033246994018555,,
453,5.261631488800049,,
453,6.053964614868164,,
454,6.926544666290283,,
454,6.6558332443237305,,
454,6.8084397315979,,
454,5.102092742919922,,
455,5.562821865081787,,
455,7.84214973449707,,
455,5.644379138946533,,
455,6.746185779571533,,
456,6.394903659820557,,
456,6.077712059020996,,
456,5.769237518310547,,
456,6.571968078613281,,
457,6.407519340515137,,
457,6.705978870391846,,
457,7.603652000427246,,
457,7.296848773956299,,
458,6.471426010131836,,
458,6.741786479949951,,
458,6.708466529846191,,
458,7.395595550537109,,
459,5.9947509765625,,
459,6.97035026550293,,
459,7.3475422859191895,,
459,7.185779571533203,,
460,5.693586826324463,,
460,7.413956642150879,,
460,6.107359886169434,,
460,8.375349044799805,,
461,7.255918979644775,,
461,7.789133548736572,,
461,6.392680644989014,,
461,7.135063648223877,,
462,5.95922327041626,,
462,6.861292362213135,,
462,7.1935577392578125,,
462,6.661047458648682,,
463,7.575531959533691,,
463,7.449534893035889,,
463,8.17634391784668,,
463,6.304887294769287,,
464,7.279973983764648,,
464,6.4825758934021,,
464,6.64678430557251,,
464,5.799631118774414,,
465,7.090131759643555,,
465,5.826539039611816,,
465,5.7320027351379395,,
465,6.179580211639404,,
466,8.855806350708008,,
466,6.822699069976807,,
466,6.996601581573486,,
466,7.4065842628479,,
467,6.673718452453613,,
467,7.433412075042725,,
467,8.394488334655762,,
467,7.317249298095703,,
468,6.520779609680176,,
468,6.788797855377197,,
468,7.396430015563965,,
468,6.876379489898682,,
469,7.010837078094482,,
469,7.042614459991455,,
469,5.702651023864746,,
469,5.568612575531006,,
470,5.085826396942139,,
470,5.956808090209961,,
470,8.2997407913208,,
470,6.753912448883057,,
471,6.4176926612854,,
471,6.231341361999512,,
471,7.73093318939209,,
471,6.765924453735352,,
472,7.4404377937316895,,
472,6.9114508628845215,,
472,5.714415073394775,,
472,8.949917793273926,,
473,8.268750190734863,,
473,7.939100742340088,,
473,7.338473320007324,,
473,7.408358573913574,,
474,7.45208740234375,,
474,8.57636833190918,,
474,7.0715837478637695,,
474,7.194244384765625,,
475,7.3271098136901855,,
475,7.279445648193359,,
475,5.1341142654418945,,
475,6.434893608093262,,
476,6.3579254150390625,,
476,6.559331893920898,,
476,6.663007736206055,,
476,6.7619242668151855,,
477,7.963411331176758,,
477,7.154505252838135,,
477,6.987739086151123,,
477,6.644918918609619,,
478,7.038319110870361,,
478,5.583773612976074,,
478,8.220808029174805,,
478,7.307144641876221,,
479,7.471251487731934,,
479,6.0943779945373535,,
479,5.718085765838623,,
479,6.571826934814453,,
480,7.543238162994385,,
480,6.904266834259033,,
480,5.563761234283447,,
480,6.457537651062012,,
481,6.133151531219482,,
481,5.625580310821533,,
481,6.742644786834717,,
481,5.104529857635498,,
482,9.587718963623047,,
482,6.506585597991943,,
482,9.086091041564941,,
482,8.26919937133789,,
483,7.088872909545898,,
483,6.674286365509033,,
483,7.498475074768066,,
483,6.7960591316223145,,
484,6.966132164001465,,
484,6.480266094207764,,
484,7.4275994300842285,,
484,6.797876358032227,,
485,7.79701042175293,,
485,7.8070831298828125,,
485,7.3992791175842285,,
485,7.2629475593566895,,
486,7.024476528167725,,
486,6.313273906707764,,
486,6.234436511993408,,
486,7.046990394592285,,
487,6.603863716125488,,
487,6.197306156158447,,
487,7.782678604125977,,
487,6.547702789306641,,
488,6.848839282989502,,
488,6.8924560546875,,
488,6.182772159576416,,
488,5.719760417938232,,
489,6.468008995056152,,
489,6.258446216583252,,
489,7.347972393035889,,
489,6.461471080780029,,
490,6.435750961303711,,
490,7.118789196014404,,
490,6.137699604034424,,
490,7.098978519439697,,
491,6.137862682342529,,
491,8.178186416625977,,
491,7.107610702514648,,
491,7.869581699371338,,
492,5.576918601989746,,
492,6.811883926391602,,
492,8.259647369384766,,
492,5.9698100090026855,,
493,6.372050762176514,,
493,5.9434990882873535,,
493,6.303323745727539,,
493,7.914731502532959,,
494,7.139477252960205,,
494,6.992583751678467,,
494,6.803354740142822,,
494,7.38709831237793,,
495,6.829593181610107,,
495,5.202357769012451,,
495,6.449376106262207,,
495,6.901520252227783,,
496,6.46453332901001,,
496,8.422995567321777,,
496,5.40826940536499,,
496,6.464807510375977,,
497,5.905211448669434,,
497,6.660039901733398,,
497,7.402129173278809,,
497,6.262335777282715,,
498,6.51181173324585,,
498,7.245174407958984,,
498,7.076039791107178,,
498,7.636688709259033,,
499,6.97553014755249,,
499,6.845501899719238,,
499,7.807061195373535,,
499,7.4787726402282715,,
500,6.1692986488342285,,
500,6.3649468421936035,,
500,6.073049545288086,,
500,6.967965126037598,,
501,6.573244571685791,,
501,7.991466522216797,,
501,7.233002662658691,,
501,6.831082344055176,,
502,7.739017486572266,,
502,4.573350429534912,,
502,7.512538909912109,,
502,6.472855567932129,,
503,7.2843918800354,,
503,6.464267253875732,,
503,5.962895393371582,,
503,6.900232791900635,,
504,7.385365009307861,,
504,6.1746673583984375,,
504,8.211087226867676,,
504,6.17573881149292,,
505,6.456298351287842,,
505,6.2215166091918945,,
505,6.639033794403076,,
505,6.171360969543457,,
506,9.684772491455078,,
506,5.694082260131836,,
506,6.029510021209717,,
506,7.234490394592285,,
507,6.937831401824951,,
507,6.603216171264648,,
507,7.217243194580078,,
507,8.173759460449219,,
508,7.443718433380127,,
508,6.814581394195557,,
508,6.925267219543457,,
508,8.186012268066406,,
509,7.488631725311279,,
509,6.3833513259887695,,
509,6.765555381774902,,
509,6.623939514160156,,
510,6.534515380859375,,
510,6.904473781585693,,
510,6.92421817779541,,
510,7.240489482879639,,
511,7.2261128425598145,,
511,6.609787940979004,,
511,6.43242073059082,,
511,7.391829013824463,,
512,5.823503017425537,,
512,6.805210590362549,,
512,6.947371006011963,,
512,8.08232307434082,,
513,6.540323257446289,,
513,7.487731456756592,,
513,7.155256271362305,,
513,7.180233001708984,,
514,6.501063346862793,,
514,6.607125759124756,,
514,5.398606777191162,,
514,6.6595458984375,,
515,6.615653038024902,,
515,7.54028844833374,,
515,6.071491718292236,,
515,6.611081123352051,,
516,6.302300930023193,,
516,5.784683704376221,,
516,7.3088579177856445,,
516,6.558402061462402,,
517,7.1621294021606445,,
517,6.986210346221924,,
517,9.599652290344238,,
517,8.932024955749512,,
518,7.655890464782715,,
518,6.9791998863220215,,
518,6.650701999664307,,
518,6.74057149887085,,
519,7.402177810668945,,
519,7.368484020233154,,
519,6.180725574493408,,
519,7.6486496925354,,
520,7.091231822967529,,
520,6.91989278793335,,
520,6.3957366943359375,,
520,6.541164875030518,,
521,7.204415798187256,,
521,8.190545082092285,,
521,6.380927085876465,,
521,6.141993522644043,,
522,7.093408584594727,,
522,7.865018367767334,,
522,7.805368423461914,,
522,3.9812068939208984,,
523,5.588413715362549,,
523,5.450656890869141,,
523,6.665488243103027,,
523,7.364182472229004,,
524,7.3120832443237305,,
524,7.35522985458374,,
524,7.965863227844238,,
524,7.355912685394287,,
525,7.241680145263672,,
525,5.718305587768555,,
525,5.456830024719238,,
525,6.16225004196167,,
526,7.872838020324707,,
526,5.826696872711182,,
526,8.197978019714355,,
526,8.069487571716309,,
527,6.337500095367432,,
527,6.986353874206543,,
527,8.0726318359375,,
527,8.014908790588379,,
528,7.908477783203125,,
528,6.327327251434326,,
528,7.498763084411621,,
528,7.0367631912231445,,
529,7.484933853149414,,
529,6.567972660064697,,
529,6.0650811195373535,,
529,7.364628314971924,,
530,6.972713470458984,,
530,6.533743858337402,,
530,7.010748386383057,,
530,6.585024356842041,,
531,5.885101795196533,,
531,8.377523422241211,,
531,7.224026679992676,,
531,8.84122371673584,,
532,6.712393283843994,,
532,6.55739688873291,,
532,8.824328422546387,,
532,7.839678764343262,,
533,5.452876091003418,,
533,6.520824909210205,,
533,5.839995861053467,,
533,6.716187953948975,,
534,7.992712020874023,,
534,6.177333831787109,,
534,6.356665134429932,,
534,6.833899021148682,,
535,8.025550842285156,,
535,6.806970119476318,,
535,5.812147617340088,,
535,6.110427379608154,,
536,7.064668655395508,,
536,6.3616790771484375,,
536,6.690061569213867,,
536,7.606295585632324,,
537,7.13311243057251,,
537,7.6735920906066895,,
537,7.161852836608887,,
537,7.777745246887207,,
538,6.5354390144348145,,
538,6.10905122756958,,
538,6.146383285522461,,
538,7.081842422485352,,
539,5.8842549324035645,,
539,6.2459893226623535,,
539,6.397549629211426,,
539,5.93698787689209,,
540,6.13060998916626,,
540,6.152328014373779,,
540,5.061562538146973,,
540,7.224946022033691,,
541,6.9638285636901855,,
541,6.962327480316162,,
541,7.1488871574401855,,
541,7.192127704620361,,
542,7.284485340118408,,
542,7.024391174316406,,
542,4.93996524810791,,
542,6.730053901672363,,
543,7.617549896240234,,
543,6.1876654624938965,,
543,6.408516883850098,,
543,7.016078472137451,,
544,7.586765766143799,,
544,6.830171585083008,,
544,6.765087127685547,,
544,7.0046772956848145,,
545,7.559290409088135,,
545,8.240958213806152,,
545,7.055619716644287,,
545,6.422082901000977,,
546,7.26338529586792,,
546,8.266617774963379,,
546,5.493556499481201,,
546,4.247320652008057,,
547,6.955434322357178,,
547,6.90754508972168,,
547,8.442015647888184,,
547,5.937931537628174,,
548,5.844467639923096,,
548,7.229701519012451,,
548,4.032747745513916,,
548,6.815181732177734,,
549,5.974078178405762,,
549,6.043777942657471,,
549,7.326633453369141,,
549,9.055681228637695,,
550,7.532719612121582,,
550,7.010490417480469,,
550,7.243466377258301,,
550,6.6039910316467285,,
551,6.709464073181152,,
551,7.895619869232178,,
551,7.593027114868164,,
551,6.23306941986084,,
552,6.61327600479126,,
552,7.037525177001953,,
552,7.206657409667969,,
552,6.167747497558594,,
553,7.168208122253418,,
553,8.846713066101074,,
553,5.8437700271606445,,
553,5.998141765594482,,
554,6.3021745681762695,,
554,8.048467636108398,,
554,7.895254135131836,,
554,7.805495262145996,,
555,7.330921173095703,,
555,7.469409465789795,,
555,8.397712707519531,,
555,8.345940589904785,,
556,7.744931697845459,,
556,6.91773796081543,,
556,6.559384346008301,,
556,4.7905964851379395,,
557,8.384541511535645,,
557,6.0025200843811035,,
557,7.653348445892334,,
557,7.358250617980957,,
558,7.197325229644775,,
558,7.133516311645508,,
558,6.901779651641846,,
558,7.445528507232666,,
559,7.138891220092773,,
559,5.846546173095703,,
559,6.922886848449707,,
559,7.533030986785889,,
560,7.2596001625061035,,
560,7.0335493087768555,,
560,5.624763011932373,,
560,6.794283866882324,,
561,6.857081413269043,,
561,6.917333126068115,,
561,5.963316440582275,,
561,7.221778392791748,,
562,6.576689720153809,,
562,7.560469150543213,,
562,5.325946807861328,,
562,7.339099407196045,,
563,6.7978410720825195,,
563,4.535408973693848,,
563,7.008238315582275,,
563,6.648621559143066,,
564,7.7849884033203125,,
564,8.196468353271484,,
564,6.9175591468811035,,
564,5.939472675323486,,
565,7.192241668701172,,
565,6.57420539855957,,
565,6.7308831214904785,,
565,7.365930557250977,,
566,6.613898754119873,,
566,6.82032585144043,,
566,5.87487268447876,,
566,6.286162376403809,,
567,7.918166160583496,,
567,9.012176513671875,,
567,4.762279510498047,,
567,6.741886615753174,,
568,6.109325408935547,,
568,7.922675609588623,,
568,5.3707122802734375,,
568,7.6820502281188965,,
569,5.60155725479126,,
569,6.836669921875,,
569,7.699111461639404,,
569,7.3195085525512695,,
570,6.209179401397705,,
570,7.643108367919922,,
570,4.746974945068359,,
570,6.236990928649902,,
571,7.176459312438965,,
571,5.199010848999023,,
571,6.450867176055908,,
571,7.336119651794434,,
572,7.289337635040283,,
572,6.7841105461120605,,
572,6.628416538238525,,
572,6.429322242736816,,
573,6.2199249267578125,,
573,7.006345272064209,,
573,3.118393659591675,,
573,6.8688201904296875,,
574,7.859988689422607,,
574,7.099861145019531,,
574,8.037479400634766,,
574,5.9911956787109375,,
575,6.972423076629639,,
575,6.968897342681885,,
575,6.313119411468506,,
575,6.488112926483154,,
576,8.889699935913086,,
576,8.665771484375,,
576,7.177014350891113,,
576,5.617207050323486,,
577,6.983768463134766,,
577,7.76245641708374,,
577,5.846761226654053,,
577,7.507226467132568,,
578,4.858577728271484,,
578,7.024206638336182,,
578,7.707780838012695,,
