Wall time,Step,Value
1727508540.9735668,3288,5.846399784088135
1727508549.683507,3292,6.304900169372559
1727508558.4437094,3296,6.51669979095459
1727508567.1615493,3300,5.8769001960754395
1727508575.8952835,3304,5.961900234222412
1727508584.599501,3308,6.068600177764893
1727508593.3250923,3312,6.157400131225586
1727508602.0580277,3316,6.078199863433838
1727508610.848916,3320,6.317200183868408
1727508619.5945938,3324,5.952700138092041
1727508628.3314261,3328,6.311399936676025
1727508637.0832217,3332,6.309700012207031
1727508645.8851886,3336,6.752799987792969
1727508654.6619341,3340,7.100200176239014
1727508663.4141674,3344,6.53380012512207
1727508672.1686285,3348,6.663700103759766
1727508680.971345,3352,5.748199939727783
1727508698.5262198,3360,6.505000114440918
1727508707.3104696,3364,6.565999984741211
1727508724.8709166,3372,6.257500171661377
1727508733.6467977,3376,6.337299823760986
1727508742.473559,3380,5.969900131225586
1727508751.2973154,3384,7.105599880218506
1727508768.865689,3392,6.164599895477295
1727508777.6516776,3396,6.189700126647949
1727508795.285222,3404,6.782899856567383
1727508804.0543933,3408,6.110199928283691
1727508821.694207,3416,6.157899856567383
1727508830.4998343,3420,6.099999904632568
1727508839.2911751,3424,6.041299819946289
1727508848.1070726,3428,6.15339994430542
1727508856.925479,3432,6.320899963378906
1727508865.8501942,3436,6.432199954986572
1727508874.6414049,3440,6.001800060272217
1727508883.4820366,3444,6.235899925231934
1727508892.2795398,3448,6.104599952697754
1727508901.0757475,3452,6.1996002197265625
1727508927.5408263,3464,6.341800212860107
1727508936.3437912,3468,6.392099857330322
1727508945.1530638,3472,6.520400047302246
1727508953.9844565,3476,6.272500038146973
1727508962.7923653,3480,6.778600215911865
1727508971.5949402,3484,6.176499843597412
1727508980.3906262,3488,6.042200088500977
1727508989.2818117,3492,6.101399898529053
1727508998.6309493,3496,6.585700035095215
1727509007.8490517,3500,6.624000072479248
1727509026.1696553,3508,6.341400146484375
1727509035.423457,3512,6.343400001525879
1727509044.7026973,3516,6.434599876403809
1727509063.2457738,3524,6.511600017547607
1727509072.4721084,3528,6.711400032043457
1727509081.6470652,3532,6.185400009155273
1727509090.7277987,3536,6.801599979400635
1727509100.0769136,3540,6.591100215911865
1727509109.3435478,3544,6.159299850463867
1727509118.480928,3548,6.228400230407715
1727509127.5553367,3552,6.091300010681152
1727509136.867435,3556,6.169000148773193
1727509146.4049702,3560,6.167900085449219
1727509155.766484,3564,6.505199909210205
1727509175.1590745,3572,6.2677001953125
1727509184.3310857,3576,6.445300102233887
1727509202.6296525,3584,6.263800144195557
1727509211.7292967,3588,6.355800151824951
1727509220.8161407,3592,6.5295000076293945
1727509229.9999652,3596,6.249800205230713
1727509239.116903,3600,6.433300018310547
1727509257.4791424,3608,6.5040998458862305
1727509266.554465,3612,6.343900203704834
1727509284.7910252,3620,6.345200061798096
1727509293.8804784,3624,6.824999809265137
1727509302.980379,3628,6.200099945068359
1727509312.0707388,3632,6.515200138092041
1727509321.2020702,3636,6.557799816131592
1727509339.3725975,3644,6.252600193023682
1727509348.5104735,3648,6.0756001472473145
1727509366.6911237,3656,6.604599952697754
1727509375.783,3660,6.67549991607666
1727509394.0521512,3668,6.343400001525879
1727509403.1408145,3672,6.7342000007629395
1727509412.305518,3676,6.638999938964844
1727509421.4406402,3680,6.474400043487549
1727509430.527438,3684,6.217299938201904
1727509439.6074326,3688,6.655099868774414
1727509448.6788683,3692,6.233799934387207
1727509457.7677493,3696,6.231299877166748
1727509466.8480127,3700,6.534800052642822
1727509485.0266337,3708,5.941699981689453
1727509494.1171343,3712,5.6793999671936035
1727509503.2140846,3716,6.364699840545654
1727509512.380154,3720,6.446400165557861
1727509521.4836178,3724,6.442200183868408
1727509530.696662,3728,7.05019998550415
1727509539.8225896,3732,6.257599830627441
1727509548.929795,3736,6.321700096130371
1727509558.019665,3740,6.343800067901611
1727509567.103345,3744,6.1255998611450195
1727509576.268668,3748,6.094799995422363
1727509585.3978462,3752,6.40749979019165
1727509603.587508,3760,6.101200103759766
1727509612.669705,3764,6.109499931335449
1727509621.7393756,3768,6.2484002113342285
1727509630.867625,3772,5.764800071716309
1727509640.020615,3776,6.436399936676025
1727509649.1172278,3780,6.111400127410889
1727509658.2181685,3784,6.782199859619141
1727509667.3699615,3788,6.515500068664551
1727509676.4779232,3792,6.193699836730957
1727509685.5748425,3796,6.622099876403809
1727509694.7446604,3800,6.085700035095215
1727509703.8430715,3804,6.214099884033203
1727509712.6871738,3808,6.12470006942749
1727509721.521675,3812,5.938199996948242
1727509739.185815,3820,6.369800090789795
1727509748.002933,3824,6.303699970245361
1727509756.8226178,3828,6.150300025939941
1727509765.6787095,3832,6.5858001708984375
1727509783.3492353,3840,6.947700023651123
1727509792.1698446,3844,6.0406999588012695
1727509800.9821744,3848,6.151899814605713
1727509809.8544593,3852,6.812699794769287
1727509818.6936543,3856,6.192299842834473
1727509827.5250287,3860,6.579999923706055
1727509836.3913016,3864,6.38670015335083
1727509854.0607781,3872,6.229700088500977
1727509862.8944967,3876,6.461599826812744
1727509871.8086395,3880,6.191999912261963
1727509880.7834826,3884,6.3730998039245605
1727509889.6147487,3888,6.484899997711182
1727509898.4636438,3892,6.3790998458862305
1727509907.3196151,3896,6.162600040435791
1727509924.9801106,3904,5.746600151062012
1727509933.8410125,3908,6.463900089263916
1727509942.6602566,3912,6.400100231170654
1727509951.5011723,3916,6.02400016784668
1727509960.3335602,3920,6.101200103759766
1727509969.159473,3924,6.019100189208984
1727509978.0361896,3928,6.288300037384033
1727509986.8696122,3932,6.556099891662598
1727509995.6848319,3936,6.177800178527832
1727510022.2196136,3948,6.257999897003174
1727510031.0437746,3952,6.365900039672852
1727510039.9145498,3956,5.400400161743164
1727510048.7566812,3960,6.490300178527832
1727510057.5901198,3964,6.168900012969971
1727510066.4409165,3968,6.490099906921387
1727510075.3262153,3972,6.607600212097168
1727510084.1658745,3976,6.5229997634887695
1727510092.9995778,3980,6.228099822998047
1727510101.8132412,3984,6.15369987487793
1727510110.666905,3988,6.1539998054504395
1727510128.324393,3996,6.221499919891357
1727510137.1593935,4000,6.285900115966797
1727510146.0442314,4004,5.90880012512207
1727510154.8767903,4008,6.0914998054504395
1727510163.695114,4012,6.150199890136719
1727510172.65462,4016,6.032599925994873
1727510181.527023,4020,6.346499919891357
1727510190.3399286,4024,6.295199871063232
1727510199.1579554,4028,6.334700107574463
1727510208.0136962,4032,6.404799938201904
1727510225.6517165,4040,6.648099899291992
1727510234.4774585,4044,6.283400058746338
1727510243.3349512,4048,6.794300079345703
1727510252.1542296,4052,6.477200031280518
1727510260.994042,4056,6.45550012588501
1727510269.8385022,4060,6.126699924468994
1727510278.683301,4064,6.036200046539307
1727510287.5225072,4068,6.454800128936768
1727510296.3497028,4072,6.0640997886657715
1727510322.9042165,4084,6.396999835968018
1727510340.5653906,4092,6.582200050354004
1727510349.4006584,4096,6.045300006866455
1727510367.1027532,4104,6.615900039672852
1727510375.951816,4108,6.368299961090088
1727510384.766718,4112,6.427599906921387
1727510393.6329834,4116,5.677299976348877
1727510402.480854,4120,6.2494001388549805
1727510420.1794107,4128,6.82889986038208
1727510429.0842505,4132,6.57420015335083
1727510455.5692286,4144,5.991199970245361
1727510464.3944707,4148,6.5802001953125
1727510473.2124243,4152,6.307600021362305
1727510482.047234,4156,6.038099765777588
1727510490.9114652,4160,7.006499767303467
1727510499.7468765,4164,6.479300022125244
1727510508.592019,4168,5.854000091552734
1727510517.4760065,4172,5.964799880981445
1727510526.4447858,4176,6.313899993896484
1727510535.2740183,4180,6.792300224304199
1727510544.1243455,4184,6.167500019073486
1727510552.9995725,4188,6.124300003051758
1727510561.849213,4192,6.205999851226807
1727510570.6691215,4196,5.968800067901611
1727510579.5576043,4200,6.581399917602539
1727510588.4030187,4204,5.521200180053711
1727510597.2342052,4208,6.2565999031066895
1727510606.0536852,4212,6.196100234985352
1727510614.936814,4216,6.242499828338623
1727510623.7708209,4220,5.8221001625061035
1727510632.597978,4224,5.91949987411499
1727510641.4357245,4228,6.556600093841553
1727510659.154933,4236,6.644599914550781
1727510667.9908602,4240,6.395400047302246
1727510676.808282,4244,5.943699836730957
1727510694.5242412,4252,6.26140022277832
1727510703.3528492,4256,6.129799842834473
1727510712.2833934,4260,6.056300163269043
1727510721.4450483,4264,6.22629976272583
1727510730.5463088,4268,6.7530999183654785
1727510739.6541584,4272,5.705599784851074
1727510748.7591863,4276,6.507900238037109
1727510757.663851,4280,6.3414998054504395
1727510766.54028,4284,6.548900127410889
1727510775.4417665,4288,6.061100006103516
1727510784.3821173,4292,6.234300136566162
1727510793.2920966,4296,5.567699909210205
1727510802.185961,4300,6.126200199127197
1727510819.962158,4308,6.667799949645996
1727510828.8993464,4312,6.482100009918213
1727510837.8106823,4316,6.219200134277344
1727510855.6184642,4324,6.19320011138916
1727510864.5212975,4328,5.987500190734863
1727510873.5597498,4332,6.369800090789795
1727510882.4573445,4336,6.217800140380859
1727510900.306231,4344,6.553400039672852
1727510909.2068005,4348,6.222499847412109
1727510918.1311202,4352,6.3460001945495605
1727510927.0423043,4356,5.810999870300293
1727510953.7366629,4368,6.416399955749512
1727510962.677248,4372,6.31220006942749
1727510971.5710168,4376,6.073500156402588
1727510980.4917815,4380,6.341100215911865
1727510998.355228,4388,6.7947001457214355
1727511007.2748573,4392,6.521999835968018
1727511016.1718395,4396,6.168600082397461
1727511025.0922642,4400,6.00029993057251
1727511034.0207734,4404,6.756499767303467
1727511042.91748,4408,6.492800235748291
1727511051.8185267,4412,5.38040018081665
1727511060.7655182,4416,6.10830020904541
1727511069.6467998,4420,6.769800186157227
1727511078.51882,4424,6.323999881744385
1727511087.3683982,4428,5.943600177764893
1727511096.2509427,4432,5.861100196838379
1727511105.0965428,4436,6.934800148010254
1727511113.9078996,4440,6.380799770355225
1727511122.7447703,4444,6.1427998542785645
1727511131.5941756,4448,5.673399925231934
1727511140.3866544,4452,5.811299800872803
1727511149.1823115,4456,6.091100215911865
1727511157.9970777,4460,6.361800193786621
1727511175.771565,4468,5.965099811553955
1727511184.5900652,4472,6.186399936676025
1727511193.365221,4476,6.426300048828125
1727511202.191062,4480,5.933499813079834
1727511210.9933202,4484,6.304699897766113
1727511219.7969856,4488,5.691199779510498
1727511228.614165,4492,6.336699962615967
1727511246.2165198,4500,6.323999881744385
1727511255.0099988,4504,6.5295000076293945
1727511263.7932372,4508,5.833700180053711
1727511272.6195536,4512,6.2118000984191895
1727511281.4019296,4516,6.503200054168701
1727511290.1925237,4520,6.377799987792969
1727511299.045022,4524,6.111199855804443
1727511307.8622518,4528,5.956699848175049
1727511316.6750228,4532,6.793900012969971
1727511325.4722579,4536,6.556399822235107
1727511334.2824616,4540,6.211299896240234
1727511343.0953333,4544,6.243000030517578
1727511351.8728158,4548,5.934899806976318
1727511360.674033,4552,5.7993998527526855
1727511378.314529,4560,6.6149001121521
1727511387.1231337,4564,6.692699909210205
1727511404.7484283,4572,6.279099941253662
1727511413.5326827,4576,6.285900115966797
1727511431.1920984,4584,6.365099906921387
1727511440.0061696,4588,6.328800201416016
1727511448.8115804,4592,6.447400093078613
1727511457.6217515,4596,6.617199897766113
1727511466.4536467,4600,5.977799892425537
1727511475.2571566,4604,6.382199764251709
1727511484.046371,4608,6.459000110626221
1727511492.8299513,4612,6.1605000495910645
